Ntime,Open_us,High_us,Low_us,ClosePrice,AdjClose,Volume_us,Date,Close_cn,Open_cn,High_cn,Low_cn,Volume_cn,Fluctuation
20090707,894.27002,898.719971,886.359985,898.719971,898.719971,4712580000,20090707,3340.49,3368.33,3393.22,3327.35,129600,-0.0102
20090708,898.599976,898.599976,879.929993,881.030029,881.030029,4673300000,20090708,3352.27,3306.43,3368.07,3261.32,113870,0.0035
20090709,881.900024,886.799988,869.320007,879.559998,879.559998,5721780000,20090709,3396.3,3348.22,3396.48,3334.68,113080,0.0131
20090710,881.280029,887.859985,878.450012,882.679993,882.679993,4347170000,20090710,3398.31,3398.91,3428.03,3375.97,106180,0.0006
20090714,879.570007,901.049988,875.320007,901.049988,901.049988,4499440000,20090714,3454.75,3375.87,3454.75,3375.87,107520,0.0279
20090715,900.77002,905.840027,896.5,905.840027,905.840027,4149030000,20090715,3493.3,3467.13,3497.51,3467.13,133480,0.0112
20090716,910.150024,933.950012,910.150024,932.679993,932.679993,5238830000,20090716,3501.24,3516.78,3543.02,3489.56,129310,0.0023
20090717,930.169983,943.960022,927.450012,940.73999,940.73999,4898640000,20090717,3519.81,3499.51,3527.47,3482.87,106550,0.0053
20090721,942.070007,951.619995,940.98999,951.130005,951.130005,4853150000,20090721,3539.83,3603.4,3610.33,3533.16,130600,-0.0143
20090722,951.969971,956.530029,943.219971,954.580017,954.580017,5309300000,20090722,3606.92,3532.63,3607.37,3532.38,115240,0.019
20090723,953.400024,959.830017,947.75,954.070007,954.070007,4634100000,20090723,3651.97,3613.6,3653.84,3596.36,116380,0.0125
20090724,954.070007,979.419983,953.27002,976.289978,976.289978,5761650000,20090724,3667.56,3672.21,3687.49,3591.88,127980,0.0043
20090728,978.630005,982.48999,972.289978,982.179993,982.179993,4631290000,20090728,3755.82,3745.55,3756.78,3705.05,146270,0.0033
20090729,981.47998,982.349976,969.349976,979.619995,979.619995,5490350000,20090729,3558.51,3741.78,3765.59,3453.64,167410,-0.0525
20090730,977.659973,977.76001,968.650024,975.150024,975.150024,5178770000,20090730,3634.82,3587.05,3656.92,3511.29,134970,0.0214
20090731,976.01001,996.679993,976.01001,986.75,986.75,6035180000,20090731,3734.62,3670.19,3735.8,3635.55,132240,0.0275
20090804,990.219971,1003.609985,990.219971,1002.630005,1002.630005,5603440000,20090804,3786.61,3803.06,3803.06,3712.43,141040,-0.0001
20090805,1001.409973,1007.119995,996.679993,1005.650024,1005.650024,5713700000,20090805,3740.94,3781.4,3789.13,3691.98,133440,-0.0121
20090806,1005.409973,1006.640015,994.309998,1002.719971,1002.719971,7242120000,20090806,3663.12,3707.91,3739.58,3602.57,118100,-0.0208
20090807,1004.059998,1008,992.48999,997.080017,997.080017,6753380000,20090807,3555.09,3655.46,3686.54,3539.7,100580,-0.0295
20090811,1008.890015,1010.119995,1000.98999,1007.099976,1007.099976,5406080000,20090811,3556.38,3558.64,3569.15,3509.72,64500,0.0033
20090812,1005.77002,1005.77002,992.400024,994.349976,994.349976,5773160000,20090812,3397.4,3546.5,3546.5,3390.36,92540,-0.0447
20090813,994,1012.780029,993.359985,1005.809998,1005.809998,5498170000,20090813,3440.82,3398.89,3448.86,3338.85,87080,0.0128
20090814,1005.859985,1013.140015,1000.820007,1012.72998,1012.72998,5250660000,20090814,3344.46,3437.95,3454.95,3334.73,88250,-0.028
20090818,998.179993,998.179993,978.51001,979.72998,979.72998,4088570000,20090818,3171.99,3110.71,3186.82,3083.2,77340,0.0101
20090819,980.619995,991.200012,980.619995,989.669983,989.669983,4198970000,20090819,3014.57,3178.28,3183.01,2982.22,81600,-0.0496
20090820,986.880005,999.609985,980.619995,996.460022,996.460022,4257000000,20090820,3144.39,3021.25,3146.57,3021.25,79520,0.0431
20090821,996.409973,1008.919983,996.390015,1007.369995,1007.369995,4893160000,20090821,3203.62,3135.37,3221.17,3113.7,86620,0.0188
20090825,1026.589966,1035.819946,1022.47998,1025.569946,1025.569946,6302450000,20090825,3109.83,3210.85,3210.85,3019.12,97530,-0.0371
20090826,1026.630005,1037.75,1026.209961,1028,1028,5768740000,20090826,3172.39,3082.68,3203.79,3065.46,82040,0.0201
20090827,1027.349976,1032.469971,1021.570007,1028.119995,1028.119995,5080060000,20090827,3156.3,3149.57,3212.27,3116.89,80130,-0.0051
20090828,1027.810059,1033.329956,1016.200012,1030.97998,1030.97998,5785880000,20090828,3046.78,3152.04,3168.19,3030.73,84020,-0.0347
20090902,1019.52002,1028.449951,996.280029,998.039978,998.039978,6862360000,20090902,2890.93,2824.64,2904.79,2813.62,60840,0.0166
20090903,996.070007,1000.340027,991.969971,994.75,994.75,5842730000,20090903,3051.96,2898.45,3059.99,2892.65,93160,0.0557
20090904,996.119995,1003.429993,992.25,1003.23999,1003.23999,4624280000,20090904,3077.14,3055.35,3099.39,3038.99,86990,0.0083
20090909,1018.669983,1026.069946,1018.669983,1025.390015,1025.390015,5235160000,20090909,3194.91,3188.31,3207.39,3143.74,91190,0.0075
20090910,1025.359985,1036.339966,1023.969971,1033.369995,1033.369995,5202550000,20090910,3162.91,3179.19,3204.12,3150.17,66570,-0.01
20090911,1032.98999,1044.140015,1028.040039,1044.140015,1044.140015,5191380000,20090911,3238.13,3152.82,3253.45,3152.69,80690,0.0238
20090915,1040.150024,1049.73999,1035,1049.339966,1049.339966,4979610000,20090915,3302.64,3298.81,3325.74,3264.95,87090,0.0028
20090916,1049.030029,1056.040039,1043.420044,1052.630005,1052.630005,6185620000,20090916,3258.24,3290.39,3296.94,3212.45,88240,-0.0134
20090917,1053.98999,1068.76001,1052.869995,1068.76001,1068.76001,6793530000,20090917,3320.1,3274.58,3329.12,3274.58,91330,0.019
20090918,1067.869995,1074.77002,1061.199951,1065.48999,1065.48999,6668110000,20090918,3199.69,3325.06,3330.43,3170.96,100490,-0.0363
20090922,1067.140015,1067.280029,1057.459961,1064.660034,1064.660034,4615280000,20090922,3131.03,3196.01,3237.22,3131.02,73430,-0.0242
20090923,1066.349976,1073.810059,1066.349976,1071.660034,1071.660034,5246600000,20090923,3060.07,3130.14,3159.17,3041.41,66010,-0.0227
20090924,1072.689941,1080.150024,1060.390015,1060.869995,1060.869995,5531930000,20090924,3080.93,3041.82,3122.05,2989.24,65150,0.0068
20090925,1062.560059,1066.290039,1045.849976,1050.780029,1050.780029,5505610000,20090925,3058.53,3057.11,3090.07,3028.41,45820,-0.0073
20090929,1045.380005,1065.130005,1045.380005,1062.97998,1062.97998,3726950000,20090929,2972.29,2975.53,2998.55,2923.93,45930,-0.0001
20090930,1063.689941,1069.619995,1057.829956,1060.609985,1060.609985,4949900000,20090930,3004.8,2992.98,3033.74,2988.29,42190,0.0109
20091009,1060.030029,1070.670044,1060.030029,1065.47998,1065.47998,4988400000,20091009,3163.71,3078.75,3164.03,3071.27,56870,0.0529
20091013,1071.630005,1079.459961,1071.630005,1076.189941,1076.189941,3710430000,20091013,3198.52,3144.02,3199.92,3140.5,50710,0.0149
20091014,1074.959961,1075.300049,1066.709961,1073.189941,1073.189941,4320480000,20091014,3227.4,3209.07,3276.55,3204.31,80980,0.009
20091015,1078.680054,1093.170044,1078.680054,1092.02002,1092.02002,5406420000,20091015,3239.64,3258.55,3287.63,3227.09,60560,0.0038
20091016,1090.359985,1096.560059,1086.410034,1096.560059,1096.560059,5369780000,20091016,3241.71,3250.1,3268.43,3188.43,55640,0.0006
20091020,1088.219971,1100.170044,1086.47998,1097.910034,1097.910034,4619240000,20091020,3377.57,3355.36,3379.63,3343.02,89430,0.0145
20091021,1098.640015,1098.640015,1086.160034,1091.060059,1091.060059,5396930000,20091021,3369.28,3375.03,3414.66,3358.55,83490,-0.0025
20091022,1090.359985,1101.359985,1080.77002,1081.400024,1081.400024,5616290000,20091022,3347.32,3364.14,3381.14,3341.41,60940,-0.0065
20091023,1080.959961,1095.209961,1074.310059,1092.910034,1092.910034,5192410000,20091023,3413.25,3354.98,3436.39,3354.98,86730,0.0197
20091027,1080.359985,1091.75,1065.22998,1066.949951,1066.949951,6363380000,20091027,3314.72,3384.29,3392.1,3314.32,74210,-0.0291
20091028,1067.540039,1072.47998,1060.619995,1063.410034,1063.410034,5337380000,20091028,3329.33,3303.77,3337.17,3258.27,62600,0.0044
20091029,1061.51001,1063.26001,1042.189941,1042.630005,1042.630005,6600350000,20091029,3247.05,3265.19,3291.18,3239.01,61310,-0.0247
20091030,1043.689941,1066.829956,1043.689941,1066.109985,1066.109985,5595040000,20091030,3280.37,3305.38,3329.54,3276.32,60650,0.0103
20091103,1036.180054,1052.180054,1029.380005,1042.880005,1042.880005,6202640000,20091103,3435.43,3402.53,3447.48,3397.26,83790,0.0126
20091104,1040.920044,1046.359985,1033.939941,1045.410034,1045.410034,5487500000,20091104,3453.89,3443.52,3476.34,3415.22,86070,0.0054
20091105,1047.140015,1061,1045.150024,1046.5,1046.5,5635510000,20091105,3464.32,3458.86,3471.83,3432.26,80650,0.003
20091106,1047.300049,1066.650024,1047.300049,1066.630005,1066.630005,4848350000,20091106,3483.02,3491.07,3506.03,3474.36,92190,0.0054
20091110,1072.310059,1093.189941,1072.310059,1093.079956,1093.079956,4460030000,20091110,3503.78,3520.39,3532.19,3501.5,84300,0.0023
20091111,1091.859985,1096.420044,1087.400024,1093.01001,1093.01001,4394770000,20091111,3495.67,3500.59,3514.83,3468.86,72630,-0.0023
20091112,1096.040039,1105.369995,1093.810059,1098.51001,1098.51001,4286700000,20091112,3499.99,3506.95,3529.06,3487.68,79960,0.0012
20091113,1098.310059,1101.969971,1084.900024,1087.23999,1087.23999,4160250000,20091113,3518.72,3489.54,3518.89,3445.36,91210,0.0054
20091117,1094.130005,1113.689941,1094.130005,1109.300049,1109.300049,4565850000,20091117,3628.35,3644.96,3649.42,3619.99,97390,0.0007
20091118,1109.219971,1110.52002,1102.189941,1110.319946,1110.319946,3824070000,20091118,3630.23,3633.85,3652.81,3612.79,89230,0.0005
20091119,1109.439941,1111.099976,1102.699951,1109.800049,1109.800049,4293340000,20091119,3642.44,3638.07,3653.9,3604.61,94940,0.0034
20091120,1106.439941,1106.439941,1088.400024,1094.900024,1094.900024,4178030000,20091120,3631.01,3630.58,3658.21,3597.31,94750,-0.0031
20091124,1094.859985,1112.380005,1094.859985,1106.23999,1106.23999,3827920000,20091124,3548.08,3680.75,3698.13,3538.86,147570,-0.032
20091125,1105.829956,1107.560059,1097.630005,1105.650024,1105.650024,3700820000,20091125,3629.63,3541.51,3630.3,3508.06,114600,0.023
20091126,1106.48999,1111.180054,1104.75,1110.630005,1110.630005,3036350000,20091126,3485.77,3635.79,3646.61,3472.95,127880,-0.0396
20091202,1098.890015,1112.280029,1098.890015,1108.859985,1108.859985,4249310000,20091202,3597.33,3578.87,3607.56,3570.29,98050,0.0103
20091203,1109.030029,1115.579956,1105.290039,1109.23999,1109.23999,3941340000,20091203,3590.88,3596.95,3603.12,3551.48,89980,-0.0018
20091204,1110.589966,1117.280029,1098.73999,1099.920044,1099.920044,4810030000,20091204,3643.49,3581.63,3646.26,3530.06,134130,0.0147
20091208,1105.52002,1110.719971,1100.829956,1103.25,1103.25,4103360000,20091208,3624.02,3670.81,3671.04,3590.94,82940,-0.0122
20091209,1103.040039,1103.040039,1088.609985,1091.939941,1091.939941,4748030000,20091209,3554.48,3579.28,3603.7,3543.42,68520,-0.0192
20091210,1091.069946,1097.040039,1085.890015,1095.949951,1095.949951,4115410000,20091210,3577.24,3579.83,3601.29,3544.9,57560,0.0064
20091211,1098.689941,1106.25,1098.689941,1102.349976,1102.349976,3996490000,20091211,3575.02,3589.41,3614.95,3568.51,54550,-0.0006
20091215,1107.839966,1114.76001,1107.839966,1114.109985,1114.109985,4548490000,20091215,3583.34,3594.51,3620.32,3578.28,69190,-0.0081
20091216,1114.109985,1114.109985,1105.349976,1107.930054,1107.930054,5045100000,20091216,3560.72,3568.28,3610.68,3550.67,56960,-0.0063
20091217,1108.609985,1116.209961,1107.959961,1109.180054,1109.180054,4829820000,20091217,3480.15,3571.05,3582.44,3475.84,63290,-0.0226
20091218,1106.359985,1106.359985,1095.880005,1096.079956,1096.079956,7615070000,20091218,3391.74,3450.05,3453.35,3385.68,66110,-0.0254
20091222,1105.310059,1117.680054,1105.310059,1114.050049,1114.050049,3977340000,20091222,3305.54,3402.23,3404.75,3296.76,53940,-0.0268
20091223,1114.51001,1120.27002,1114.51001,1118.02002,1118.02002,3641130000,20091223,3336.48,3303.73,3342.99,3296.29,48070,0.0094
20091224,1118.839966,1121.579956,1116,1120.589966,1120.589966,3166870000,20091224,3438.82,3346.76,3445.7,3339.3,64380,0.0307
20091225,1121.079956,1126.47998,1121.079956,1126.47998,1126.47998,1267710000,20091225,3424.78,3434.33,3441.96,3410.67,46920,-0.0041
20091229,1127.530029,1130.380005,1123.51001,1127.780029,1127.780029,2716400000,20091229,3500.74,3481.9,3501.25,3451.18,55540,0.0064
20091230,1128.550049,1130.380005,1126.079956,1126.199951,1126.199951,2491020000,20091230,3558.86,3503.82,3561.44,3498.38,88430,0.0166
20091231,1125.530029,1126.420044,1121.939941,1126.420044,1126.420044,2277300000,20091231,3575.68,3561.37,3579.52,3542.38,69240,0.0047
20100105,1116.560059,1133.869995,1116.560059,1132.98999,1132.98999,3991400000,20100105,3564.04,3545.19,3577.53,3497.66,85810,0.0081
20100106,1132.660034,1136.630005,1129.660034,1136.52002,1136.52002,2491020000,20100106,3541.73,3558.7,3588.83,3541.17,78470,-0.0063
20100107,1135.709961,1139.189941,1133.949951,1137.140015,1137.140015,4972660000,20100107,3471.46,3543.16,3558.56,3452.77,80350,-0.0198
20100108,1136.27002,1142.459961,1131.319946,1141.689941,1141.689941,5270680000,20100108,3480.13,3456.91,3482.08,3426.7,60790,0.0025
20100112,1145.959961,1149.73999,1142.02002,1146.97998,1146.97998,4255780000,20100112,3534.92,3477.84,3535.41,3437.66,93740,0.0152
20100113,1143.810059,1143.810059,1131.77002,1136.219971,1136.219971,4716160000,20100113,3421.14,3448.29,3490.11,3415.69,112460,-0.0322
20100114,1137.310059,1148.400024,1133.180054,1145.680054,1145.680054,4170360000,20100114,3469.05,3433.47,3470.32,3411.81,83350,0.014
20100115,1145.680054,1150.410034,1143.800049,1148.459961,1148.459961,3915200000,20100115,3482.74,3472.52,3500.07,3448.66,72540,0.0039
20100120,1136.030029,1150.449951,1135.77002,1150.22998,1150.22998,4724830000,20100120,3394.43,3512.25,3515.45,3387.82,92500,-0.0322
20100121,1147.949951,1147.949951,1129.25,1138.040039,1138.040039,4810560000,20100121,3408.57,3397.04,3425.18,3364.72,70600,0.0042
20100122,1138.680054,1141.579956,1114.839966,1116.47998,1116.47998,6874290000,20100122,3366.2,3364.45,3390.8,3293.19,88930,-0.0124
20100126,1092.400024,1102.969971,1092.400024,1096.780029,1096.780029,4481390000,20100126,3242.8,3328.11,3341.2,3222.14,61750,-0.0256
20100127,1095.800049,1103.689941,1089.859985,1092.170044,1092.170044,4731910000,20100127,3198.57,3243.04,3255.12,3183.36,52690,-0.0136
20100128,1091.939941,1099.51001,1083.109985,1097.5,1097.5,5319120000,20100128,3206.57,3195.29,3220.31,3168.46,46990,0.0025
20100129,1096.930054,1100.219971,1078.459961,1084.530029,1084.530029,5452400000,20100129,3204.16,3190.32,3249.45,3176.92,50260,-0.0008
20100202,1073.890015,1089.380005,1073.890015,1089.189941,1089.189941,4077610000,20100202,3146.19,3170.78,3211.94,3143.09,50130,-0.0021
20100203,1090.050049,1104.72998,1087.959961,1103.319946,1103.319946,4749540000,20100203,3230.72,3160.71,3231.1,3094.57,64800,0.0269
20100204,1100.670044,1102.719971,1093.969971,1097.280029,1097.280029,4285450000,20100204,3218.8,3206.43,3242.52,3190.44,58970,-0.0037
20100205,1097.25,1097.25,1062.780029,1063.109985,1063.109985,5859690000,20100205,3153.09,3147.72,3177.42,3129.92,59110,-0.0204
20100209,1065.51001,1071.199951,1056.51001,1056.73999,1056.73999,4089820000,20100209,3169.19,3147.76,3178.95,3144.48,35950,0.0058
20100210,1060.060059,1079.280029,1060.060059,1070.52002,1070.52002,5114260000,20100210,3214.13,3195.14,3214.46,3182.83,34220,0.0142
20100211,1069.680054,1073.670044,1059.339966,1068.130005,1068.130005,4251450000,20100211,3220.4,3216.69,3238.35,3207.16,35790,0.002
20100212,1067.099976,1080.040039,1060.589966,1078.469971,1078.469971,4400870000,20100212,3251.28,3232.88,3253.2,3228.74,34060,0.0096
20100223,1110,1112.290039,1105.380005,1108.01001,1108.01001,3814440000,20100223,3198.63,3225.39,3225.39,3152.93,42740,-0.0107
20100224,1107.48999,1108.579956,1092.180054,1094.599976,1094.599976,4521050000,20100224,3244.48,3177.08,3244.82,3165.13,49990,0.0143
20100225,1095.890015,1106.420044,1095.5,1105.23999,1105.23999,4168360000,20100225,3292.13,3252.15,3294.14,3249.33,67590,0.0147
20100226,1101.23999,1103.5,1086.02002,1102.939941,1102.939941,4521130000,20100226,3281.67,3286.09,3301.15,3273.69,52110,-0.0032
20100302,1105.359985,1116.109985,1105.359985,1115.709961,1115.709961,3847640000,20100302,3311.24,3327.1,3339.89,3299.68,57030,-0.004
20100303,1117.01001,1123.459961,1116.51001,1118.310059,1118.310059,4134680000,20100303,3335.08,3313.02,3335.65,3293.92,60620,0.0072
20100304,1119.359985,1125.640015,1116.579956,1118.790039,1118.790039,3951320000,20100304,3250.57,3338.67,3345.91,3244.98,69350,-0.0253
20100305,1119.119995,1123.72998,1116.660034,1122.969971,1122.969971,3945010000,20100305,3259.76,3253.16,3276.4,3239.68,45630,0.0028
20100309,1138.400024,1141.050049,1136.77002,1138.5,1138.5,3774680000,20100309,3305.86,3285.62,3322.51,3255.98,54200,0.006
20100310,1137.560059,1145.369995,1134.900024,1140.449951,1140.449951,5185570000,20100310,3279.69,3304.04,3321.08,3267.76,46420,-0.0079
20100311,1140.219971,1148.26001,1140.089966,1145.609985,1145.609985,5469120000,20100311,3276.7,3282.2,3303.49,3251.7,47490,-0.0009
20100312,1143.959961,1150.23999,1138.98999,1150.23999,1150.23999,4669060000,20100312,3233.13,3277.31,3284.26,3232.12,39960,-0.0133
20100316,1148.530029,1150.97998,1141.449951,1150.51001,1150.51001,4164110000,20100316,3203.97,3183.78,3204.29,3169.1,30850,0.0065
20100317,1150.829956,1160.280029,1150.349976,1159.459961,1159.459961,4369770000,20100317,3273.92,3214.22,3274,3207.27,45800,0.0218
20100318,1159.939941,1169.839966,1159.939941,1166.209961,1166.209961,4963200000,20100318,3267.55,3277.88,3295.37,3256.59,46950,-0.0019
20100319,1166.130005,1167.77002,1161.160034,1165.829956,1165.829956,4234510000,20100319,3293.87,3270.98,3296.41,3251.14,46060,0.0081
20100323,1157.25,1167.819946,1152.880005,1165.810059,1165.810059,4261680000,20100323,3275.57,3305.55,3309.12,3272.92,46540,-0.0082
20100324,1166.469971,1174.719971,1163.829956,1174.170044,1174.170044,4411640000,20100324,3276.67,3282.05,3298.54,3271.03,44550,0.0003
20100325,1172.699951,1173.040039,1166.01001,1167.719971,1167.719971,4705750000,20100325,3229.13,3270.39,3270.39,3222.82,44980,-0.0145
20100326,1170.030029,1180.689941,1165.089966,1165.72998,1165.72998,5668900000,20100326,3275,3226.8,3285.39,3220.59,47450,0.0142
20100330,1167.709961,1174.849976,1167.709961,1173.219971,1173.219971,4375580000,20100330,3366.71,3361.35,3372.26,3350.31,56440,0.0024
20100331,1173.75,1177.829956,1168.920044,1173.27002,1173.27002,4085000000,20100331,3345.61,3369.19,3369.9,3338.74,53120,-0.0063
